artist	artistId	album	albumId	date	song	songId
Phoria	0HDxlFsXwyrpufs4YgTNMm	Melatonin	1fRJHeJudOKYbvZxMIOBwm	2018-12-21	Melatonin	3KpAK87StJoB4xHI0DzXGV
