artist	artistId	album	albumId	date	song	songId
Emily Haines & The Soft Skeleton	1b2U0VT1Z4ACqOihBL1fgw	Fatal Gift	6FhRVQIVFViQxR4AzcgavI	2017-06-09	Fatal Gift	4hnuWOWyL9BOMzUQdXVbD1
