artist	artistId	album	albumId	date	song	songId
jackLNDN	6ZPZXXnq3PbxZSR9vu9fso	Get Down	2vcCQ8ur08jHxOFJjVg5Ff	2018-04-13	Get Down	6DG9ekDFq0MYl2RFDEuwIp
