artist	artistId	album	albumId	date	song	songId
Metric	1rCIEwPp5OnXW0ornlSsRl	Celebrate (Blood in the Pen Remix)	4SDEGEMhEZ6FGX6sljCSOf	2016-08-05	Celebrate (Blood in the Pen Remix)	0X4Kbvwd79XAOovhhDdT70
