artist	artistId	album	albumId	date	song	songId
Emmit Fenn	3VVLqeEqQQqTgT8YhfY9Z6	Everybody Else	7EVxJvsx2vSq96L72F3UbF	2017-08-09	Everybody Else	29w7Kg1mVMbQbmUSfmOLKM
